scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score,resolved_at,n_train_at_t
B,1425,USL Championship,0,1x2,away,38.21,4.9,0.2821,0.5,false,-0.5,3,0,2026-05-23T23:30:00+00:00,99
B,1426,USL Championship,0,1x2,away,44.38,5.25,0.275,0.5,false,-0.5,4,1,2026-05-23T23:30:00+00:00,99
B,938,Serie A,0,over25,under,31.71,2.4,0.5488,0.5,false,-0.5,3,3,2026-05-24T00:00:00+00:00,430
B,978,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T00:00:00+00:00,430
B,1003,Division 1,0,1x2,draw,14.09,3.45,0.3307,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
B,1004,Division 1,0,1x2,home,11.89,2.3,0.4865,0.5,false,-0.5,0,1,2026-05-24T00:00:00+00:00,430
B,1007,Division 1,0,,,,,,0,skip,,2,1,2026-05-24T00:00:00+00:00,430
B,1027,Primera Division,1,1x2,home,44.42,2.7,0.5349,2,false,-2,1,2,2026-05-24T00:00:00+00:00,430
B,1031,Liga Pro,0,1x2,draw,7.48,3.25,0.3307,0.5,true,1.125,1,1,2026-05-24T00:00:00+00:00,430
B,1095,Primera B,0,,,,,,0,skip,,5,0,2026-05-24T00:00:00+00:00,430
B,943,Serie A,0,1x2,home,12.76,1.48,0.7619,0.5,true,0.24,2,1,2026-05-24T00:00:00+00:00,430
B,945,Serie A,0,btts,nao,33.2,2.25,0.592,0.5,false,-0.5,1,1,2026-05-24T00:00:00+00:00,430
B,1543,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T00:00:00+00:00,430
B,1592,Primera Division,1,1x2,home,89,2.7,0.7,2,false,-2,1,2,2026-05-24T00:00:00+00:00,430
B,1597,Liga Pro,0,,,,,,0,skip,,1,1,2026-05-24T00:00:00+00:00,430
B,1664,Primera B,0,,,,,,0,skip,,5,0,2026-05-24T00:00:00+00:00,430
B,936,Serie A,0,btts,nao,40,2,0.7,0.5,false,-0.5,1,4,2026-05-24T00:00:00+00:00,430
B,937,Serie A,0,1x2,draw,32.28,4,0.3307,0.5,true,1.5,2,2,2026-05-24T00:00:00+00:00,430
B,939,Serie A,0,over25,under,37.49,1.84,0.7473,0.5,true,0.42,1,0,2026-05-24T00:00:00+00:00,430
B,1005,Division 1,0,over25,over,10.56,2.23,0.4958,0.5,true,0.615,2,1,2026-05-24T00:00:00+00:00,430
B,1006,Division 1,0,over25,under,25.54,1.68,0.7473,0.5,true,0.34,2,0,2026-05-24T00:00:00+00:00,430
B,1008,Division 1,0,1x2,home,15.78,2.38,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
B,940,Serie A,0,1x2,away,6.58,6.75,0.1579,0.5,false,-0.5,1,0,2026-05-24T00:00:00+00:00,430
B,941,Serie A,0,over25,under,22.38,2.23,0.5488,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
B,942,Serie A,0,over25,under,20.31,1.61,0.7473,0.5,true,0.305,1,0,2026-05-24T00:00:00+00:00,430
B,944,Serie A,0,over25,under,44.97,1.94,0.7473,0.5,true,0.47,0,2,2026-05-24T00:00:00+00:00,430
B,1050,USL Championship,0,1x2,home,21.62,2.5,0.4865,0.5,true,0.75,2,1,2026-05-24T00:30:00+00:00,430
B,951,Major League Soccer,0,,,,,,0,skip,,2,1,2026-05-24T00:30:00+00:00,430
B,952,Major League Soccer,0,1x2,home,36.22,2.8,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:30:00+00:00,430
B,954,Major League Soccer,0,over25,under,21.69,2.7,0.4507,0.5,false,-0.5,2,1,2026-05-24T00:30:00+00:00,430
B,1516,Major League Soccer,0,1x2,home,36.22,2.8,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:30:00+00:00,430
B,1517,Major League Soccer,0,over25,under,21.69,2.7,0.4507,0.5,false,-0.5,2,1,2026-05-24T00:30:00+00:00,430
B,1518,Major League Soccer,0,1x2,home,27.4,1.82,0.7,0.5,true,0.41,2,1,2026-05-24T00:30:00+00:00,430
B,1616,USL Championship,0,1x2,home,21.62,2.5,0.4865,0.5,true,0.75,2,1,2026-05-24T00:30:00+00:00,430
B,1055,NWSL,0,,,,,,0,skip,,2,1,2026-05-24T00:45:00+00:00,430
B,1621,NWSL,0,btts,sim,5.38,1.79,0.5887,0.5,true,0.395,2,1,2026-05-24T00:45:00+00:00,430
B,1051,USL Championship,0,,,,,,0,skip,,1,0,2026-05-24T01:00:00+00:00,430
B,1184,Liga de Expansión MX,0,over25,over,6.04,2.35,0.4512,0.5,true,0.675,3,1,2026-05-24T01:00:00+00:00,430
B,1617,USL Championship,0,,,,,,0,skip,,1,0,2026-05-24T01:00:00+00:00,430
B,1670,Liga de Expansión MX,0,over25,over,6.04,2.35,0.4512,0.5,true,0.675,3,1,2026-05-24T01:00:00+00:00,430
B,1045,Primera Division,1,1x2,away,34.21,8.5,0.1579,2,false,-2,3,0,2026-05-24T01:30:00+00:00,430
B,953,Major League Soccer,0,over25,under,35.56,3.05,0.4444,0.5,false,-0.5,1,3,2026-05-24T01:30:00+00:00,430
B,955,Major League Soccer,0,1x2,home,9.46,2.25,0.4865,0.5,false,-0.5,1,2,2026-05-24T01:30:00+00:00,430
B,956,Major League Soccer,0,over25,over,13.6,1.42,0.8,0.5,true,0.21,2,4,2026-05-24T01:30:00+00:00,430
B,1519,Major League Soccer,0,over25,under,24.44,2.8,0.4444,0.5,false,-0.5,2,4,2026-05-24T01:30:00+00:00,430
B,1520,Major League Soccer,0,1x2,home,24.05,2.55,0.4865,0.5,false,-0.5,1,3,2026-05-24T01:30:00+00:00,430
B,1521,Major League Soccer,0,1x2,home,9.46,2.25,0.4865,0.5,false,-0.5,1,2,2026-05-24T01:30:00+00:00,430
B,1611,Primera Division,1,1x2,away,34.21,8.5,0.1579,2,false,-2,3,0,2026-05-24T01:30:00+00:00,430
B,1052,USL Championship,0,btts,nao,18.91,2.08,0.5717,0.5,false,-0.5,3,2,2026-05-24T02:00:00+00:00,430
B,1053,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:00:00+00:00,430
B,1618,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:00:00+00:00,430
B,1619,USL Championship,0,btts,nao,19.87,2.08,0.5763,0.5,false,-0.5,3,2,2026-05-24T02:00:00+00:00,430
B,1054,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:30:00+00:00,430
B,957,Major League Soccer,0,over25,over,21.6,1.52,0.8,0.5,false,-0.5,1,1,2026-05-24T02:30:00+00:00,430
B,1522,Major League Soccer,0,over25,over,21.6,1.52,0.8,0.5,false,-0.5,1,1,2026-05-24T02:30:00+00:00,430
B,1622,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:30:00+00:00,430
B,975,J-League,0,over25,under,38.24,1.85,0.7473,0.5,false,-0.5,2,3,2026-05-24T03:55:00+00:00,430
B,1539,J-League,0,over25,under,38.24,1.85,0.7473,0.5,false,-0.5,2,3,2026-05-24T03:55:00+00:00,430
B,974,J-League,0,over25,under,45.71,1.95,0.7473,0.5,false,-0.5,1,3,2026-05-24T05:00:00+00:00,430
B,976,J-League,0,1x2,home,26.49,2.6,0.4865,0.5,false,-0.5,0,6,2026-05-24T05:00:00+00:00,430
B,1540,J-League,0,over25,under,45.71,1.95,0.7473,0.5,false,-0.5,1,3,2026-05-24T05:00:00+00:00,430
B,1541,J-League,0,1x2,home,26.49,2.6,0.4865,0.5,false,-0.5,0,6,2026-05-24T05:00:00+00:00,430
B,1068,K League 2,0,,,,,,0,skip,,0,0,2026-05-24T07:30:00+00:00,430
B,1084,League One,0,1x2,away,26.93,3.4,0.3733,0.5,true,1.2,0,4,2026-05-24T07:30:00+00:00,430
B,1634,K League 2,0,,,,,,0,skip,,0,0,2026-05-24T07:30:00+00:00,430
B,1652,League One,0,1x2,away,26.93,3.4,0.3733,0.5,true,1.2,0,4,2026-05-24T07:30:00+00:00,430
B,977,J-League,0,1x2,home,31.35,2.7,0.4865,0.5,false,-0.5,1,2,2026-05-24T08:00:00+00:00,430
B,1542,J-League,0,1x2,home,31.35,2.7,0.4865,0.5,false,-0.5,1,2,2026-05-24T08:00:00+00:00,430
B,960,Super League,0,1x2,home,16.76,2.4,0.4865,0.5,false,-0.5,0,1,2026-05-24T09:00:00+00:00,430
B,1525,Super League,0,1x2,home,16.76,2.4,0.4865,0.5,false,-0.5,0,1,2026-05-24T09:00:00+00:00,430
B,1828,Elitedivisionen Women,0,,,,,,0,skip,,0,0,2026-05-24T10:00:00+00:00,430
B,969,Premier League,1,1x2,away,71,1.71,1,2,true,1.42,0,1,2026-05-24T10:00:00+00:00,430
B,971,Premier League,1,over25,under,23.3,1.65,0.7473,2,true,1.3,0,1,2026-05-24T10:00:00+00:00,430
B,972,Premier League,1,1x2,away,57.89,10,0.1579,2,false,-2,3,2,2026-05-24T10:00:00+00:00,430
B,973,Premier League,1,1x2,away,200,19,0.1579,2,false,-2,2,0,2026-05-24T10:00:00+00:00,430
B,1069,K League 2,0,1x2,draw,36.18,4.6,0.2961,0.5,false,-0.5,3,0,2026-05-24T10:00:00+00:00,430
B,1070,K League 2,0,1x2,away,23.2,3.3,0.3733,0.5,false,-0.5,3,1,2026-05-24T10:00:00+00:00,430
B,1535,Premier League,1,1x2,away,200,19,0.1579,2,false,-2,2,0,2026-05-24T10:00:00+00:00,430
B,1536,Premier League,1,1x2,away,71,1.71,1,2,true,1.42,0,1,2026-05-24T10:00:00+00:00,430
B,1537,Premier League,1,over25,under,23.3,1.65,0.7473,2,true,1.3,0,1,2026-05-24T10:00:00+00:00,430
B,1538,Premier League,1,1x2,away,57.89,10,0.1579,2,false,-2,3,2,2026-05-24T10:00:00+00:00,430
B,1635,K League 2,0,1x2,draw,36.18,4.6,0.2961,0.5,false,-0.5,3,0,2026-05-24T10:00:00+00:00,430
B,1637,K League 2,0,1x2,away,23.2,3.3,0.3733,0.5,false,-0.5,3,1,2026-05-24T10:00:00+00:00,430
B,1085,League One,0,over25,under,21.8,1.63,0.7473,0.5,false,-0.5,0,3,2026-05-24T11:00:00+00:00,430
B,961,Super League,0,over25,under,20,2.7,0.4444,0.5,false,-0.5,2,3,2026-05-24T11:00:00+00:00,430
B,1526,Super League,0,over25,under,20,2.7,0.4444,0.5,false,-0.5,2,3,2026-05-24T11:00:00+00:00,430
B,1653,League One,0,over25,under,21.8,1.63,0.7473,0.5,false,-0.5,0,3,2026-05-24T11:00:00+00:00,430
B,1086,League One,0,1x2,draw,30.63,3.95,0.3307,0.5,false,-0.5,3,4,2026-05-24T11:30:00+00:00,430
B,1087,League One,0,over25,under,20.67,1.81,0.6667,0.5,true,0.405,0,1,2026-05-24T11:30:00+00:00,430
B,1654,League One,0,1x2,draw,30.63,3.95,0.3307,0.5,false,-0.5,3,4,2026-05-24T11:30:00+00:00,430
B,1655,League One,0,over25,under,35.25,1.81,0.7473,0.5,true,0.405,0,1,2026-05-24T11:30:00+00:00,430
B,962,Super League,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,3,2026-05-24T11:35:00+00:00,430
B,963,Super League,0,over25,under,44.33,2.63,0.5488,0.5,false,-0.5,0,5,2026-05-24T11:35:00+00:00,430
B,1527,Super League,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,3,2026-05-24T11:35:00+00:00,430
B,1528,Super League,0,over25,under,32.61,2.63,0.5042,0.5,false,-0.5,0,5,2026-05-24T11:35:00+00:00,430
B,964,Super League,0,1x2,home,20.38,1.58,0.7619,0.5,false,-0.5,1,2,2026-05-24T12:00:00+00:00,430
B,967,Allsvenskan,0,over25,over,25.6,1.57,0.8,0.5,true,0.285,1,2,2026-05-24T12:00:00+00:00,430
B,968,Allsvenskan,0,1x2,home,25.71,1.65,0.7619,0.5,true,0.325,2,1,2026-05-24T12:00:00+00:00,430
B,983,Fortuna Liga,0,1x2,home,7.03,2.2,0.4865,0.5,true,0.6,2,1,2026-05-24T12:00:00+00:00,430
B,984,Fortuna Liga,0,btts,nao,9.82,2.2,0.4992,0.5,true,0.6,3,0,2026-05-24T12:00:00+00:00,430
B,985,Fortuna Liga,0,over25,over,32.8,1.66,0.8,0.5,true,0.33,2,1,2026-05-24T12:00:00+00:00,430
B,947,League One,0,1x2,home,27.95,2.63,0.4865,0.5,true,0.815,4,1,2026-05-24T12:00:00+00:00,430
B,1514,League One,0,1x2,home,40.67,2.63,0.5349,0.5,true,0.815,4,1,2026-05-24T12:00:00+00:00,430
B,1529,Super League,0,1x2,home,20.38,1.58,0.7619,0.5,false,-0.5,1,2,2026-05-24T12:00:00+00:00,430
B,1531,Allsvenskan,0,over25,over,25.6,1.57,0.8,0.5,true,0.285,1,2,2026-05-24T12:00:00+00:00,430
B,1532,Allsvenskan,0,1x2,home,19.54,1.65,0.7245,0.5,true,0.325,2,1,2026-05-24T12:00:00+00:00,430
B,1548,Fortuna Liga,0,btts,nao,8,2.2,0.4909,0.5,true,0.6,3,0,2026-05-24T12:00:00+00:00,430
B,1549,Fortuna Liga,0,over25,over,32.8,1.66,0.8,0.5,true,0.33,2,1,2026-05-24T12:00:00+00:00,430
B,1550,Fortuna Liga,0,1x2,home,7.03,2.2,0.4865,0.5,true,0.6,2,1,2026-05-24T12:00:00+00:00,430
B,1010,Primera Division,1,1x2,home,24.05,2.55,0.4865,2,true,3.1,1,0,2026-05-24T13:00:00+00:00,430
B,1061,Allsvenskan Women,0,over25,under,46.22,2.9,0.5042,0.5,true,0.95,2,0,2026-05-24T13:00:00+00:00,430
B,1062,Allsvenskan Women,0,1x2,home,13.4,2.12,0.5349,0.5,false,-0.5,0,2,2026-05-24T13:00:00+00:00,430
B,1063,Superettan,0,btts,nao,7.52,1.92,0.56,0.5,true,0.46,1,0,2026-05-24T13:00:00+00:00,430
B,1148,Serie A,0,over25,under,37.49,1.84,0.7473,0.5,true,0.42,1,0,2026-05-24T13:00:00+00:00,430
B,1503,Serie A,0,over25,under,37.49,1.84,0.7473,0.5,true,0.42,1,0,2026-05-24T13:00:00+00:00,430
B,1574,Primera Division,1,1x2,home,24.05,2.55,0.4865,2,true,3.1,1,0,2026-05-24T13:00:00+00:00,430
B,1626,Allsvenskan Women,0,over25,under,30.7,2.9,0.4507,0.5,true,0.95,2,0,2026-05-24T13:00:00+00:00,430
B,1628,Allsvenskan Women,0,1x2,home,13.4,2.12,0.5349,0.5,false,-0.5,0,2,2026-05-24T13:00:00+00:00,430
B,1629,Superettan,0,btts,nao,7.08,1.92,0.5577,0.5,true,0.46,1,0,2026-05-24T13:00:00+00:00,430
B,966,Eliteserien,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,1,2026-05-24T14:00:00+00:00,430
B,1049,First Division,0,1x2,home,41.08,2.9,0.4865,0.5,false,-0.5,0,1,2026-05-24T14:00:00+00:00,430
B,1074,Meistriliiga,0,over25,under,26.05,2.5,0.5042,0.5,false,-0.5,1,6,2026-05-24T14:00:00+00:00,430
B,1530,Eliteserien,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,1,2026-05-24T14:00:00+00:00,430
B,1615,First Division,0,1x2,home,41.08,2.9,0.4865,0.5,false,-0.5,0,1,2026-05-24T14:00:00+00:00,430
B,1642,Meistriliiga,0,over25,under,26.05,2.5,0.5042,0.5,false,-0.5,1,6,2026-05-24T14:00:00+00:00,430
B,1176,La Liga 2,0,1x2,draw,8.06,3.65,0.2961,0.5,false,-0.5,3,1,2026-05-24T14:15:00+00:00,430
B,1177,La Liga 2,0,1x2,home,12,1.47,0.7619,0.5,false,-0.5,0,2,2026-05-24T14:15:00+00:00,430
B,1552,La Liga 2,0,1x2,home,12,1.47,0.7619,0.5,false,-0.5,0,2,2026-05-24T14:15:00+00:00,430
B,1553,La Liga 2,0,1x2,draw,8.06,3.65,0.2961,0.5,false,-0.5,3,1,2026-05-24T14:15:00+00:00,430
B,970,Allsvenskan,0,btts,sim,10.64,1.68,0.6586,0.5,true,0.34,2,3,2026-05-24T14:30:00+00:00,430
B,1075,1. Liga,0,1x2,away,27.83,4.2,0.3043,0.5,false,-0.5,1,1,2026-05-24T14:30:00+00:00,430
B,1076,1. Liga,0,over25,over,25.6,1.57,0.8,0.5,true,0.285,4,1,2026-05-24T14:30:00+00:00,430
B,1077,1. Liga,0,1x2,home,18.1,1.55,0.7619,0.5,false,-0.5,0,0,2026-05-24T14:30:00+00:00,430
B,1078,1. Liga,0,,,,,,0,skip,,2,1,2026-05-24T14:30:00+00:00,430
B,1079,1. Liga,0,over25,over,21.6,1.52,0.8,0.5,true,0.26,3,1,2026-05-24T14:30:00+00:00,430
B,1080,1. Liga,0,over25,over,31.2,1.64,0.8,0.5,true,0.32,3,2,2026-05-24T14:30:00+00:00,430
B,1081,1. Liga,0,1x2,draw,10.79,3.35,0.3307,0.5,false,-0.5,1,2,2026-05-24T14:30:00+00:00,430
B,1082,1. Liga,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,2,0,2026-05-24T14:30:00+00:00,430
B,1083,1. Liga,0,1x2,away,32,3.3,0.4,0.5,false,-0.5,3,3,2026-05-24T14:30:00+00:00,430
B,1534,Allsvenskan,0,over25,over,34.4,1.68,0.8,0.5,true,0.34,2,3,2026-05-24T14:30:00+00:00,430
B,1643,1. Liga,0,1x2,home,18.1,1.55,0.7619,0.5,false,-0.5,0,0,2026-05-24T14:30:00+00:00,430
B,1644,1. Liga,0,,,,,,0,skip,,2,1,2026-05-24T14:30:00+00:00,430
B,1645,1. Liga,0,1x2,draw,10.79,3.35,0.3307,0.5,false,-0.5,1,2,2026-05-24T14:30:00+00:00,430
B,1646,1. Liga,0,1x2,away,32,3.3,0.4,0.5,false,-0.5,3,3,2026-05-24T14:30:00+00:00,430
B,1647,1. Liga,0,over25,over,21.6,1.52,0.8,0.5,true,0.26,3,1,2026-05-24T14:30:00+00:00,430
B,1648,1. Liga,0,1x2,away,27.83,4.2,0.3043,0.5,false,-0.5,1,1,2026-05-24T14:30:00+00:00,430
B,1649,1. Liga,0,over25,over,31.2,1.64,0.8,0.5,true,0.32,3,2,2026-05-24T14:30:00+00:00,430
B,1650,1. Liga,0,over25,over,25.6,1.57,0.8,0.5,true,0.285,4,1,2026-05-24T14:30:00+00:00,430
B,1651,1. Liga,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,2,0,2026-05-24T14:30:00+00:00,430
B,926,Premier League,1,over25,under,64.51,3.65,0.4507,2,false,-2,1,2,2026-05-24T15:00:00+00:00,430
B,927,Premier League,1,1x2,home,38.67,1.82,0.7619,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,928,Premier League,1,btts,nao,60.14,2.63,0.6089,2,true,3.26,2,0,2026-05-24T15:00:00+00:00,430
B,929,Premier League,1,1x2,away,27.83,4.2,0.3043,2,false,-2,3,0,2026-05-24T15:00:00+00:00,430
B,930,Premier League,1,over25,under,52.44,2.04,0.7473,2,false,-2,1,2,2026-05-24T15:00:00+00:00,430
B,931,Premier League,1,1x2,away,64,4.1,0.4,2,false,-2,1,0,2026-05-24T15:00:00+00:00,430
B,932,Premier League,1,btts,nao,75.31,2.35,0.746,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,933,Premier League,1,1x2,home,67.84,3.45,0.4865,2,true,4.9,2,1,2026-05-24T15:00:00+00:00,430
B,1064,Superettan,0,over25,under,17.44,2.14,0.5488,0.5,true,0.57,0,1,2026-05-24T15:00:00+00:00,430
B,934,Premier League,1,1x2,home,65.41,3.4,0.4865,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,935,Premier League,1,over25,under,38.66,2.75,0.5042,2,false,-2,0,3,2026-05-24T15:00:00+00:00,430
B,1493,Premier League,1,1x2,away,27.83,4.2,0.3043,2,false,-2,3,0,2026-05-24T15:00:00+00:00,430
B,1494,Premier League,1,1x2,home,38.67,1.82,0.7619,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,1495,Premier League,1,btts,nao,60.69,2.63,0.611,2,true,3.26,2,0,2026-05-24T15:00:00+00:00,430
B,1496,Premier League,1,over25,under,52.44,2.04,0.7473,2,false,-2,1,2,2026-05-24T15:00:00+00:00,430
B,1497,Premier League,1,1x2,away,64,4.1,0.4,2,false,-2,1,0,2026-05-24T15:00:00+00:00,430
B,1498,Premier League,1,1x2,home,67.84,3.45,0.4865,2,true,4.9,2,1,2026-05-24T15:00:00+00:00,430
B,1499,Premier League,1,btts,nao,75.19,2.35,0.7455,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,1500,Premier League,1,over25,under,38.66,2.75,0.5042,2,false,-2,0,3,2026-05-24T15:00:00+00:00,430
B,1501,Premier League,1,over25,under,64.51,3.65,0.4507,2,false,-2,1,2,2026-05-24T15:00:00+00:00,430
B,1502,Premier League,1,1x2,home,65.41,3.4,0.4865,2,false,-2,1,1,2026-05-24T15:00:00+00:00,430
B,1630,Superettan,0,btts,nao,18.18,2.32,0.5094,0.5,true,0.66,0,1,2026-05-24T15:00:00+00:00,430
B,1636,Botola Pro,0,1x2,draw,25.67,3.8,0.3307,0.5,false,-0.5,0,1,2026-05-24T15:00:00+00:00,430
B,965,Eliteserien,0,over25,under,36.13,2.7,0.5042,0.5,false,-0.5,1,2,2026-05-24T16:00:00+00:00,430
B,1046,Primera Division,1,btts,sim,12.96,1.93,0.5853,2,true,1.86,2,1,2026-05-24T16:00:00+00:00,430
B,1098,Liga Pro Serie B,0,,,,,,0,skip,,1,0,2026-05-24T16:00:00+00:00,430
B,1149,Serie A,0,1x2,away,6.58,6.75,0.1579,0.5,false,-0.5,1,0,2026-05-24T16:00:00+00:00,430
B,1504,Serie A,0,1x2,away,6.58,6.75,0.1579,0.5,false,-0.5,1,0,2026-05-24T16:00:00+00:00,430
B,1533,Eliteserien,0,over25,under,36.13,2.7,0.5042,0.5,false,-0.5,1,2,2026-05-24T16:00:00+00:00,430
B,1612,Primera Division,1,btts,sim,12.52,1.93,0.583,2,true,1.86,2,1,2026-05-24T16:00:00+00:00,430
B,1666,Liga Pro Serie B,0,,,,,,0,skip,,1,0,2026-05-24T16:00:00+00:00,430
B,986,La Liga 2,0,1x2,draw,24.02,3.75,0.3307,0.5,false,-0.5,0,1,2026-05-24T16:30:00+00:00,430
B,987,La Liga 2,0,1x2,home,12,1.47,0.7619,0.5,false,-0.5,0,2,2026-05-24T16:30:00+00:00,430
B,988,La Liga 2,0,1x2,home,16.9,1.67,0.7,0.5,true,0.335,2,0,2026-05-24T16:30:00+00:00,430
B,989,La Liga 2,0,1x2,draw,12.5,3.8,0.2961,0.5,false,-0.5,3,1,2026-05-24T16:30:00+00:00,430
B,990,La Liga 2,0,1x2,draw,24.02,3.75,0.3307,0.5,false,-0.5,0,2,2026-05-24T16:30:00+00:00,430
B,991,La Liga 2,0,btts,nao,21.34,1.75,0.6934,0.5,true,0.375,0,2,2026-05-24T16:30:00+00:00,430
B,992,La Liga 2,0,1x2,draw,35.59,4.1,0.3307,0.5,false,-0.5,3,1,2026-05-24T16:30:00+00:00,430
B,993,La Liga 2,0,over25,under,35.25,1.81,0.7473,0.5,false,-0.5,3,0,2026-05-24T16:30:00+00:00,430
B,994,La Liga 2,0,1x2,draw,8.06,3.65,0.2961,0.5,false,-0.5,3,1,2026-05-24T16:30:00+00:00,430
B,995,La Liga 2,0,over25,over,8.8,1.36,0.8,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,996,La Liga 2,0,btts,nao,36.92,1.78,0.7692,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,1028,Primera Division,1,1x2,away,19.47,3.2,0.3733,2,false,-2,2,0,2026-05-24T16:30:00+00:00,430
B,1096,Primera B,0,1x2,home,25.71,1.65,0.7619,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,948,Pro League,0,over25,over,35,1.35,1,0.5,true,0.175,5,0,2026-05-24T16:30:00+00:00,430
B,949,Pro League,0,1x2,home,15.81,1.52,0.7619,0.5,true,0.26,5,1,2026-05-24T16:30:00+00:00,430
B,950,Pro League,0,over25,under,5.92,2.35,0.4507,0.5,false,-0.5,3,0,2026-05-24T16:30:00+00:00,430
B,1512,Pro League,0,over25,under,5.92,2.35,0.4507,0.5,false,-0.5,3,0,2026-05-24T16:30:00+00:00,430
B,1513,Pro League,0,over25,over,31.58,1.35,0.9746,0.5,true,0.175,5,0,2026-05-24T16:30:00+00:00,430
B,1515,Pro League,0,1x2,home,15.81,1.52,0.7619,0.5,true,0.26,5,1,2026-05-24T16:30:00+00:00,430
B,1554,La Liga 2,0,1x2,draw,35.59,4.1,0.3307,0.5,false,-0.5,3,1,2026-05-24T16:30:00+00:00,430
B,1555,La Liga 2,0,1x2,home,16.9,1.67,0.7,0.5,true,0.335,2,0,2026-05-24T16:30:00+00:00,430
B,1556,La Liga 2,0,over25,over,8.8,1.36,0.8,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,1557,La Liga 2,0,btts,nao,21.54,1.75,0.6945,0.5,true,0.375,0,2,2026-05-24T16:30:00+00:00,430
B,1558,La Liga 2,0,btts,nao,38.06,1.78,0.7756,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,1559,La Liga 2,0,over25,under,35.25,1.81,0.7473,0.5,false,-0.5,3,0,2026-05-24T16:30:00+00:00,430
B,1560,La Liga 2,0,1x2,draw,24.02,3.75,0.3307,0.5,false,-0.5,0,1,2026-05-24T16:30:00+00:00,430
B,1561,La Liga 2,0,over25,under,10.92,2.2,0.5042,0.5,false,-0.5,3,1,2026-05-24T16:30:00+00:00,430
B,1562,La Liga 2,0,1x2,draw,24.02,3.75,0.3307,0.5,false,-0.5,0,2,2026-05-24T16:30:00+00:00,430
B,1593,Primera Division,1,1x2,away,19.47,3.2,0.3733,2,false,-2,2,0,2026-05-24T16:30:00+00:00,430
B,1665,Primera B,0,1x2,home,25.71,1.65,0.7619,0.5,false,-0.5,1,1,2026-05-24T16:30:00+00:00,430
B,1056,NWSL,0,,,,,,0,skip,,3,1,2026-05-24T17:00:00+00:00,430
B,1582,Primera B Nacional,0,,,,,,0,skip,,1,0,2026-05-24T17:00:00+00:00,430
B,1620,NWSL,0,,,,,,0,skip,,3,1,2026-05-24T17:00:00+00:00,430
B,1638,Botola Pro,0,btts,sim,27.07,2.23,0.5698,0.5,false,-0.5,1,0,2026-05-24T17:00:00+00:00,430
B,1013,Super Liga,0,over25,under,33.01,1.78,0.7473,0.5,true,0.39,1,1,2026-05-24T17:30:00+00:00,430
B,1014,Super Liga,0,1x2,away,10.53,7,0.1579,0.5,false,-0.5,2,1,2026-05-24T17:30:00+00:00,430
B,1015,Super Liga,0,1x2,away,18.42,7.5,0.1579,0.5,false,-0.5,2,2,2026-05-24T17:30:00+00:00,430
B,1016,Super Liga,0,1x2,draw,24.7,5.75,0.2169,0.5,false,-0.5,1,0,2026-05-24T17:30:00+00:00,430
B,1577,Super Liga,0,1x2,away,10.53,7,0.1579,0.5,false,-0.5,2,1,2026-05-24T17:30:00+00:00,430
B,1578,Super Liga,0,1x2,draw,24.7,5.75,0.2169,0.5,false,-0.5,1,0,2026-05-24T17:30:00+00:00,430
B,1579,Super Liga,0,1x2,away,18.42,7.5,0.1579,0.5,false,-0.5,2,2,2026-05-24T17:30:00+00:00,430
B,1580,Super Liga,0,over25,under,33.01,1.78,0.7473,0.5,true,0.39,1,1,2026-05-24T17:30:00+00:00,430
B,1833,Brasileiro Women,0,btts,sim,11.1,2,0.5555,0.5,true,0.5,1,2,2026-05-24T18:00:00+00:00,430
B,1011,Primera Division,1,1x2,home,38.65,2.85,0.4865,2,false,-2,1,1,2026-05-24T18:00:00+00:00,430
